Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
638e44cc69ff8247edc01890,5ee8ceb850ff321f9c977c5c,APPROVED,2022-12-05T19:21:48.168000Z,2022-12-05T19:31:07.655000Z,2022-12-05T19:47:47.983000,2022-12-05T19:31:08.074958Z,560,C1GK0VPE,139,"English, Dutch, Polish, Czech",22,Male,White,United States,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
638e44d2119917a2440f3698,5efd8bbe8f20d51cd2ab9327,APPROVED,2022-12-05T19:21:54.248000Z,2022-12-05T19:48:30.111000Z,2022-12-05T20:00:20.977000,2022-12-05T19:48:30.530135Z,1596,C1GK0VPE,168,"English, Polish",20,Female,White,Poland,Poland,Poland,Polish,Yes,Part-Time
638e44d49bad899dbcecb54a,5f36e88d88481a138d6c3ec2,APPROVED,2022-12-05T19:21:56.938000Z,2022-12-05T19:31:37.120000Z,2022-12-05T19:47:54.116000,2022-12-05T19:31:37.553853Z,581,C1GK0VPE,78,"Spanish, English",22,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time
638e44d67c151018c71e7429,60e84d936799d99dc6d8920b,APPROVED,2022-12-05T19:22:31.497000Z,2022-12-05T19:46:23.581000Z,2022-12-05T19:47:54.227000,2022-12-05T19:46:23.971568Z,1433,C1GK0VPE,35,English,23,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
638e44df911d02a8f9703c93,6115d9fa61078b29b8db91ff,APPROVED,2022-12-05T19:22:07.172000Z,2022-12-05T19:43:49.591000Z,2022-12-05T19:47:54.339000,2022-12-05T19:43:50.309846Z,1303,C1GK0VPE,177,"Spanish, English",23,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Other
638e44f4cfedc98a4b95de12,61230876ad65890ff8619511,AWAITING REVIEW,2022-12-05T19:22:28.189000Z,2022-12-05T19:57:18.619000Z,,2022-12-05T19:57:19.058614Z,2091,NOCODE,115,"English, Spanish",37,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time
638e451af09a76b940ad9eca,5cdaf30dce0be10019c3de16,APPROVED,2022-12-05T19:31:38.753000Z,2022-12-05T19:43:34.828000Z,2022-12-05T19:47:48.092000,2022-12-05T19:43:35.189199Z,717,C1GK0VPE,261,"Polish, English, German",24,Male,White,Poland,Poland,Poland,Polish,Yes,Other
638e4529dd906eea0c27789c,5f244f9a175deb01f9398c14,APPROVED,2022-12-05T19:23:21.905000Z,2022-12-05T19:36:23.541000Z,2022-12-05T19:47:54.448000,2022-12-05T19:36:23.935712Z,782,C1GK0VPE,167,"English, Portuguese, Spanish",22,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
638e453bc229c1a377245308,5c41f9ce4fe4f800016dfaac,APPROVED,2022-12-05T19:23:42.545000Z,2022-12-05T19:33:08.031000Z,2022-12-05T19:47:48.186000,2022-12-05T19:33:08.366158Z,566,C1GK0VPE,343,English,28,Male,Mixed,South Africa,South Africa,South Africa,English,Yes,Full-Time
638e4544007acb20c2c723e2,61572ca3e91309ebe876a9db,APPROVED,2022-12-05T19:23:52.827000Z,2022-12-05T19:32:03.461000Z,2022-12-05T19:47:48.278000,2022-12-05T19:32:03.882923Z,491,C1GK0VPE,34,"Afrikaans, English",20,Male,Other,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
638e454a9bad899dbcecb55c,60b0fef884af1d79927a12d5,APPROVED,2022-12-05T19:23:54.458000Z,2022-12-05T19:31:57.586000Z,2022-12-05T19:47:48.371000,2022-12-05T19:31:58.039790Z,484,C1GK0VPE,118,"Hungarian, English",25,Male,White,Hungary,Hungary,Hungary,Hungarian,Yes,Part-Time
638e45636d5024dcefadd3aa,612764612992553c645e2166,APPROVED,2022-12-05T19:24:19.758000Z,2022-12-05T19:32:02.740000Z,2022-12-05T19:47:48.461000,2022-12-05T19:32:03.242283Z,463,C1GK0VPE,136,"English, Portuguese",21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
638e459ae2b9709a8a499357,5f3af8742cb8211f20bd6b5c,APPROVED,2022-12-05T19:25:14.062000Z,2022-12-05T19:31:34.742000Z,2022-12-05T19:47:48.553000,2022-12-05T19:31:35.677572Z,381,C1GK0VPE,244,"English, Polish",20,Male,White,Poland,Poland,Poland,Polish,Yes,Other
638e45b7a60a9d30fcc203be,612f50c95ff7dace55cc3d9a,APPROVED,2022-12-05T19:25:46.182000Z,2022-12-05T19:39:55.007000Z,2022-12-05T19:47:54.557000,2022-12-05T19:39:55.428590Z,849,C1GK0VPE,143,"Polish, English",20,Female,White,Poland,Poland,Poland,Polish,Yes,Part-Time
638e46060a200a2811cda68f,5e2ed530b023d54a78782c6c,APPROVED,2022-12-05T19:27:02.844000Z,2022-12-05T19:42:55.619000Z,2022-12-05T19:47:48.647000,2022-12-05T19:42:56.049409Z,953,C1GK0VPE,84,"English, Polish",22,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
638e462057393f579bb73b86,5d55d30631022a0016428e41,APPROVED,2022-12-05T19:27:31.226000Z,2022-12-05T19:35:20.662000Z,2022-12-05T19:47:48.743000,2022-12-05T19:35:21.131701Z,470,C1GK0VPE,293,"German, Polish, English",22,Male,White,Poland,Poland,Poland,Polish,Yes,Due to start a new job within the next month
638e46adc3196d176e40b98e,6141bbcbf3425da67a2ce66c,APPROVED,2022-12-05T19:30:30.745000Z,2022-12-05T19:40:44.352000Z,2022-12-05T19:47:54.670000,2022-12-05T19:40:44.772295Z,614,C1GK0VPE,30,"English, Spanish",23,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
638e46c4a60a9d30fcc203e3,6140a2afeec61853de540a8b,APPROVED,2022-12-05T19:30:12.505000Z,2022-12-05T19:47:37.212000Z,2022-12-05T19:47:48.835000,2022-12-05T19:47:37.983664Z,1045,C1GK0VPE,159,"Polish, English",20,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
638e47b4c9336836a90f3644,5fff226fa233c6685cd11de1,APPROVED,2022-12-05T19:34:12.048000Z,2022-12-05T19:45:40.204000Z,2022-12-05T19:47:54.782000,2022-12-05T19:45:40.577111Z,689,C1GK0VPE,121,"Spanish, Catalan, Chinese, Danish, English",24,Female,Asian,Spain,Denmark,Spain,Spanish,Yes,Full-Time
638e4982c124aa3ab027ac57,5e66bf9f0df257000ce28048,APPROVED,2022-12-05T19:41:54.114000Z,2022-12-05T19:52:11.217000Z,2022-12-05T20:00:29.925000,2022-12-05T19:52:11.662117Z,618,C1GK0VPE,70,"English, Polish",21,Male,White,Poland,Poland,Poland,Polish,Yes,DATA_EXPIRED
638e49cb9b3802220d1e7442,5bd056f9263e0a00016d20d3,APPROVED,2022-12-05T19:51:42.920000Z,2022-12-05T20:05:40.518000Z,2022-12-05T20:20:58.389000,2022-12-05T20:05:41.078605Z,838,C1GK0VPE,268,"Greek, Spanish, English",DATA_EXPIRED,Female,White,Greece,Greece,Greece,Greek,DATA_EXPIRED,Full-Time
638e4a29c9aa2dc5f7cda6c1,5d31c6bac88f0e00164c3ccb,APPROVED,2022-12-05T19:44:41.781000Z,2022-12-05T19:53:35.205000Z,2022-12-05T20:00:30.016000,2022-12-05T19:53:35.637190Z,534,C1GK0VPE,677,"English, Polish",31,Male,DATA_EXPIRED,United Kingdom,Poland,Poland,English,DATA_EXPIRED,Full-Time
638e4a2a64ba7d1a98239214,61368b205c8f03ed1bfefb92,APPROVED,2022-12-05T19:44:45.457000Z,2022-12-05T19:54:02.376000Z,2022-12-05T20:00:30.109000,2022-12-05T19:54:02.809411Z,557,C1GK0VPE,361,"English, Spanish",36,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
638e4a2b90a4083e89699c52,5f4fa43ff313fc07706bb0fe,APPROVED,2022-12-05T19:44:46.114000Z,2022-12-05T19:59:12.637000Z,2022-12-05T20:00:30.219000,2022-12-05T19:59:13.898349Z,867,C1GK0VPE,329,"English, Finnish",45,Male,White,Finland,Finland,Finland,Finnish,No,Part-Time
638e4a2babac24a1b679ef2f,5c5d5eb012433d0001c602d5,APPROVED,2022-12-05T19:47:07.345000Z,2022-12-05T19:57:36.094000Z,2022-12-05T20:00:21.094000,2022-12-05T19:57:36.548161Z,629,C1GK0VPE,464,"English, German, Polish",30,Female,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
638e4a2e1572bff356262b32,615dad2474b7d412c48dfd0f,APPROVED,2022-12-05T19:44:58.200000Z,2022-12-05T20:00:47.554000Z,2022-12-05T20:20:58.498000,2022-12-05T20:00:47.993266Z,950,C1GK0VPE,118,English,21,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
638e4a2f0fea9f7f8a27787c,5ed93781a4b0a9102cde6271,APPROVED,2022-12-05T19:44:52.466000Z,2022-12-05T19:55:59.551000Z,2022-12-05T20:00:30.327000,2022-12-05T19:56:00.635744Z,668,C1GK0VPE,208,"Portuguese, English",31,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
638e4a2fe4e0f7e72d23571e,5f4d23b56bf20b9817acf539,APPROVED,2022-12-05T19:44:47.122000Z,2022-12-05T19:56:36.027000Z,2022-12-05T20:00:30.439000,2022-12-05T19:56:36.400476Z,709,C1GK0VPE,96,"English, Polish",24,Male,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
638e4a301ae262d7b4ad9eb5,5a9aa66a35237b000112937b,APPROVED,2022-12-05T19:45:15.733000Z,2022-12-05T20:07:55.273000Z,2022-12-05T20:20:58.608000,2022-12-05T20:07:55.719632Z,1360,C1GK0VPE,277,English,34,Female,Black,South Africa,South Africa,South Africa,"English, Afrikaans",No,Full-Time
638e4a30702db9e517b38963,5fbac83d339ea5b097c3ac28,APPROVED,2022-12-05T19:44:48.841000Z,2022-12-05T19:51:49.151000Z,2022-12-05T20:00:30.540000,2022-12-05T19:51:49.971340Z,421,C1GK0VPE,360,"Italian, Spanish, English",28,Male,White,Argentina,Italy,Italy,Italian,No,Part-Time
638e4a3083fa022c7cc72396,5c842b246a4b9b0014c84c30,APPROVED,2022-12-05T19:44:48.047000Z,2022-12-05T20:24:20.674000Z,2022-12-05T20:40:08.321000,2022-12-05T20:24:21.021309Z,2373,C1GK0VPE,235,"Spanish, English",26,Male,Mixed,Chile,Chile,Chile,Spanish,Yes,Unemployed (and job seeking)
638e4a311c4a380ecc499320,6166f8f6612d8931aafbe931,APPROVED,2022-12-05T19:44:49.522000Z,2022-12-05T19:52:55.565000Z,2022-12-05T20:00:30.638000,2022-12-05T19:52:56.010888Z,487,C1GK0VPE,92,"Portuguese, English",21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
638e4a3137d7158e0c556257,5f497c1e6aa6394ebac7f840,APPROVED,2022-12-05T19:44:51.736000Z,2022-12-05T19:54:12.157000Z,2022-12-05T20:00:21.214000,2022-12-05T19:54:12.559813Z,561,C1GK0VPE,102,"Spanish, English",33,Female,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time
638e4a3143fbcb8325811a50,5ff1ca015ce3ae12f36ea637,APPROVED,2022-12-05T19:44:49.829000Z,2022-12-05T19:57:03.721000Z,2022-12-05T20:00:30.728000,2022-12-05T19:57:04.161913Z,734,C1GK0VPE,56,"Polish, English",20,Male,White,Poland,Poland,Poland,Polish,No,Other
638e4a31bb9953d3444cc8cf,614386aaad55b05aa5c7767e,TIMED-OUT,2022-12-05T19:44:49.973000Z,2022-12-05T20:30:01.076000Z,,2022-12-05T20:30:01.461743Z,2712,C1GK0VPE,248,"English, Spanish, French",23,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
638e4a3289ed2e448705ef91,60ca0a178a861accb4161f1b,APPROVED,2022-12-05T19:44:53.014000Z,2022-12-05T19:53:58.795000Z,2022-12-05T20:00:21.327000,2022-12-05T19:53:59.295076Z,546,C1GK0VPE,180,"Croatian, English, Slovenian",21,Female,White,Slovenia,Slovenia,Slovenia,Slovenian,Yes,Other
638e4a328a97d91d9b7eba3b,6124e64c96a15397f3d2c2ef,APPROVED,2022-12-05T19:44:50.830000Z,2022-12-05T19:54:02.843000Z,2022-12-05T20:00:24.650000,2022-12-05T19:54:03.248746Z,553,C1GK0VPE,153,"Polish, English",22,Female,White,Poland,Poland,Poland,Polish,Yes,Full-Time
638e4a333b33663d3f84385f,612c78fd9c5b89e7490da39f,APPROVED,2022-12-05T19:45:51.391000Z,2022-12-05T20:03:49.349000Z,2022-12-05T20:21:03.457000,2022-12-05T20:03:49.826177Z,1078,C1GK0VPE,68,"Hungarian, English",25,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time
638e4a334ccd4cdd5fc20395,60bce8474b590baeb84b6cdd,APPROVED,2022-12-05T19:44:51.271000Z,2022-12-05T19:51:59.943000Z,2022-12-05T20:00:24.768000,2022-12-05T19:52:00.355142Z,429,C1GK0VPE,208,"Dutch, English",22,Female,White,Belgium,Belgium,Belgium,Dutch,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638e4a346362af2fbe4158d7,60db9c9850c39eea109ef1d3,APPROVED,2022-12-05T19:44:56.735000Z,2022-12-05T19:56:28.637000Z,2022-12-05T20:00:30.818000,2022-12-05T19:56:28.968151Z,692,C1GK0VPE,102,"English, Afrikaans",24,Male,Black,South Africa,South Africa,South Africa,Afrikaans,Yes,Other
638e4a34702db9e517b38966,610f2eabb45be8717fc155e0,APPROVED,2022-12-05T19:44:52.823000Z,2022-12-05T19:52:30.743000Z,2022-12-05T20:00:30.909000,2022-12-05T19:52:31.116281Z,458,C1GK0VPE,206,"English, Portuguese, Spanish",20,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638e4a34a9f0763b164158af,5ee35bd68326e102273173ee,APPROVED,2022-12-05T19:44:52.114000Z,2022-12-05T19:53:30.743000Z,2022-12-05T20:00:24.883000,2022-12-05T19:53:31.140721Z,519,C1GK0VPE,285,"English, Polish",27,Female,White,Poland,Poland,Poland,Polish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638e4a35cc35e4ce3fb73b7f,5f784f5b98f4963cdf902340,APPROVED,2022-12-05T19:44:53.472000Z,2022-12-05T19:52:00.837000Z,2022-12-05T20:00:24.996000,2022-12-05T19:52:01.282610Z,428,C1GK0VPE,170,"English, Portuguese",21,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638e4a35e01528f86ce5d4c3,611e5cf0c0c5312707f84a6d,APPROVED,2022-12-05T19:44:53.366000Z,2022-12-05T20:14:37.052000Z,2022-12-05T20:21:03.576000,2022-12-05T20:14:38.641326Z,1784,C1GK0VPE,129,English,23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
638e4a366dae73741ff48dc5,5e7bb30e3f9fe31d223a0f04,APPROVED,2022-12-05T19:44:54.944000Z,2022-12-05T20:14:59.833000Z,2022-12-05T20:20:58.722000,2022-12-05T20:15:02.380129Z,1805,C1GK0VPE,439,"English, Portuguese, Spanish, German",41,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
638e4a366f1c08fdd4121c34,5e9e08653b081619a9b61f22,APPROVED,2022-12-05T19:44:54.148000Z,2022-12-05T19:58:56.350000Z,2022-12-05T20:00:31,2022-12-05T19:58:56.800987Z,843,C1GK0VPE,373,"Greek, English",40,Male,White,Greece,Greece,Greece,Greek,No,Full-Time
638e4a368e79310df035a7a6,5fc6dfcfa95c15148cde4fe6,APPROVED,2022-12-05T19:44:54.459000Z,2022-12-05T19:53:44.222000Z,2022-12-05T20:00:31.095000,2022-12-05T19:53:44.549632Z,530,C1GK0VPE,237,"English, Spanish, Portuguese",24,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
638e4a3694d736997494d795,6138f909bbdac66c2081b50f,APPROVED,2022-12-05T19:44:54.389000Z,2022-12-05T19:56:50.146000Z,2022-12-05T20:00:25.109000,2022-12-05T19:56:50.551213Z,716,C1GK0VPE,105,"English, Turkish",24,Female,Other,Turkey,Italy,Turkey,Turkish,Yes,Other
638e4a372b8f6e26b3121bfd,5ff770a55da4c74077bd26ad,APPROVED,2022-12-05T19:44:55.443000Z,2022-12-05T19:53:28.266000Z,2022-12-05T20:00:31.188000,2022-12-05T19:53:28.719379Z,513,C1GK0VPE,297,"Dutch, English, Spanish",24,Male,White,Netherlands,Spain,Netherlands,Dutch,Yes,Other
638e4a37949befb30295de3a,5f452661c5a1b50a817ab094,APPROVED,2022-12-05T19:44:55.130000Z,2022-12-05T19:51:16.021000Z,2022-12-05T20:00:31.441000,2022-12-05T19:51:16.425283Z,381,C1GK0VPE,236,"Hungarian, English",23,Male,White,Hungary,Hungary,Hungary,Hungarian,DATA_EXPIRED,DATA_EXPIRED
638e4a37ab263447ba05ef5b,611477374ca38c953f4d1dd3,APPROVED,2022-12-05T19:44:55.822000Z,2022-12-05T19:57:28.731000Z,2022-12-05T20:00:31.537000,2022-12-05T19:57:29.127969Z,753,C1GK0VPE,87,"English, Greek, Russian",24,Male,White,Greece,Greece,Greece,Greek,Yes,Part-Time
638e4a37c3196d176e40b9fd,6060a91a15fd10f42335b02a,APPROVED,2022-12-05T19:45:02.167000Z,2022-12-05T19:58:02.826000Z,2022-12-05T20:00:25.225000,2022-12-05T19:58:03.579605Z,781,C1GK0VPE,205,"Portuguese, English, Spanish",24,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Unemployed (and job seeking)
638e4a38d78b9e1dd3377476,5d5bdb596522080015f675b5,APPROVED,2022-12-05T19:45:06.112000Z,2022-12-05T20:06:18.073000Z,2022-12-05T20:21:03.686000,2022-12-05T20:06:18.458409Z,1272,C1GK0VPE,181,"Italian, English",25,Male,White,Italy,Italy,Italy,Italian,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638e4a392ed989dcc627ac36,6085e84d413d728ebaeca4eb,APPROVED,2022-12-05T19:44:57.315000Z,2022-12-05T19:54:45.505000Z,2022-12-05T20:00:31.642000,2022-12-05T19:54:45.858764Z,589,C1GK0VPE,170,"English, Italian",23,Male,White,Italy,Italy,Italy,Italian,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638e4a397a0f7128fbf48d99,5e24c30506121f736cefccc0,APPROVED,2022-12-05T19:44:57.332000Z,2022-12-05T19:59:32.536000Z,2022-12-05T20:00:25.340000,2022-12-05T19:59:33.010307Z,876,C1GK0VPE,178,"English, Polish, Spanish",42,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
638e4a39890915b4fd7eba52,5d678b1609288100014849e8,APPROVED,2022-12-05T19:44:57.876000Z,2022-12-05T19:57:21.860000Z,2022-12-05T20:00:31.731000,2022-12-05T19:57:22.219700Z,744,C1GK0VPE,500,"English, Greek",36,Male,White,Greece,Greece,Greece,Greek,No,Other
638e4a39eb56320f51239248,613d70e8a9e0dd81eb6d8b57,APPROVED,2022-12-05T19:44:57.920000Z,2022-12-05T20:01:40.489000Z,2022-12-05T20:20:58.827000,2022-12-05T20:01:41.144236Z,1003,C1GK0VPE,97,"Spanish, English",23,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
638e4a3ac75923c712add388,602bfa74abe14141ae89b2fe,APPROVED,2022-12-05T19:44:58.175000Z,2022-12-05T20:00:19.716000Z,2022-12-05T20:20:58.934000,2022-12-05T20:00:20.138517Z,922,C1GK0VPE,266,"English, Portuguese",23,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
638e4a3ae988dece4f27279e,5f1ad4dfb7b8a221a6438ba4,APPROVED,2022-12-05T19:44:58.745000Z,2022-12-05T20:01:55.651000Z,2022-12-05T20:20:59.044000,2022-12-05T20:01:56.118569Z,1017,C1GK0VPE,276,"English, Italian, Spanish",27,Female,White,Italy,Italy,Italy,Italian,Yes,Part-Time
638e4a3b5ee90b2ea972247e,60a50457d02bfc23c02d4717,APPROVED,2022-12-05T19:50:29.945000Z,2022-12-05T20:10:21.242000Z,2022-12-05T20:20:59.156000,2022-12-05T20:10:21.808202Z,1192,C1GK0VPE,239,English,27,Female,DATA_EXPIRED,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
638e4a3b6f1c08fdd4121c36,5cf4f697639b150001eb7a01,APPROVED,2022-12-05T19:44:59.394000Z,2022-12-05T19:57:05.675000Z,2022-12-05T20:00:25.451000,2022-12-05T19:57:06.035250Z,727,C1GK0VPE,52,"French, Italian, English",25,Female,White,Italy,Italy,Italy,Italian,Yes,Other
638e4a3bf3ea4ac4fb50ffbd,5dc0353028cfb7479e1f7e8d,APPROVED,2022-12-05T19:44:59.124000Z,2022-12-05T20:09:19.872000Z,2022-12-05T20:20:59.269000,2022-12-05T20:09:20.261992Z,1461,C1GK0VPE,299,"Spanish, English",24,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time
638e4a7d722c08b9560f364e,5c3b31ef2fd47d00013d4468,APPROVED,2022-12-05T19:46:09.058000Z,2022-12-05T20:07:09.468000Z,2022-12-05T20:20:59.378000,2022-12-05T20:07:09.792507Z,1261,C1GK0VPE,530,"English, Polish",38,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
638e4aa923e1897e487224c1,5f54ad0cbb2be4806841d75c,APPROVED,2022-12-05T19:46:54.938000Z,2022-12-05T19:56:57.873000Z,2022-12-05T20:00:31.819000,2022-12-05T19:56:58.290672Z,603,C1GK0VPE,233,"English, Italian",21,Male,White,Italy,Netherlands,Italy,Italian,Yes,Other
638e4ab8d62db8101394d727,5de42a01a7cb2401ccc682c3,APPROVED,2022-12-05T19:47:04.133000Z,2022-12-05T19:57:23.901000Z,2022-12-05T20:00:31.910000,2022-12-05T19:57:24.566239Z,620,C1GK0VPE,398,"Polish, English",32,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
638e4b5cd78b9e1dd3377498,5f3e8506cb479c0a96cf4aac,APPROVED,2022-12-05T19:49:48.957000Z,2022-12-05T19:56:40.877000Z,2022-12-05T20:00:31.998000,2022-12-05T19:56:41.288097Z,412,C1GK0VPE,435,"English, Greek",28,Male,White,Greece,Greece,Greece,Greek,No,Full-Time
638e4bde722c08b9560f3677,607458a3355910967d2a8b74,APPROVED,2022-12-05T19:51:58.722000Z,2022-12-05T20:01:08.329000Z,2022-12-05T20:20:59.496000,2022-12-05T20:01:08.873146Z,550,C1GK0VPE,300,"English, Greek",23,Female,White,Greece,Greece,Greece,Greek,Yes,Unemployed (and job seeking)
638e4dc520865d58785bea8b,5fd5038ab78cf82f89c86bdc,APPROVED,2022-12-05T20:00:16.319000Z,2022-12-05T20:14:02.709000Z,2022-12-05T20:21:03.803000,2022-12-05T20:14:03.036608Z,827,C1GK0VPE,220,"Polish, English",20,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
638e4dc62e360ac33b23921a,60db521470b51a50415d3439,APPROVED,2022-12-05T20:00:13.491000Z,2022-12-05T20:07:04.353000Z,2022-12-05T20:21:03.918000,2022-12-05T20:07:04.888619Z,411,C1GK0VPE,324,"English, Portuguese",26,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
638e4dc7c00c5671de7224aa,5e569011c0486f03a51801b5,APPROVED,2022-12-05T20:00:07.965000Z,2022-12-05T20:06:37.669000Z,2022-12-05T20:21:04.035000,2022-12-05T20:06:38.070677Z,390,C1GK0VPE,215,"Polish, English",21,Male,White,Poland,Poland,Poland,Polish,Yes,Other
638e4dc808dfdcf2fd50ffd4,5f4cc45ee974b18dbf4a503d,APPROVED,2022-12-05T20:00:08.652000Z,2022-12-05T20:07:31.555000Z,2022-12-05T20:21:04.146000,2022-12-05T20:07:31.959112Z,443,C1GK0VPE,444,"English, Afrikaans",34,Male,White,South Africa,South Africa,South Africa,English,No,Full-Time
638e4dc8538be3a133499307,60267c4b0a3ed330f26b264c,APPROVED,2022-12-05T20:00:09.948000Z,2022-12-05T20:10:19.737000Z,2022-12-05T20:21:04.264000,2022-12-05T20:10:20.180699Z,610,C1GK0VPE,134,"English, Polish, Spanish",20,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time
638e4dc8ed36d230507eb9f5,5e3df819d96094073a9c939a,APPROVED,2022-12-05T20:00:10.783000Z,2022-12-05T20:19:54.838000Z,2022-12-05T20:20:59.602000,2022-12-05T20:19:55.218416Z,1185,C1GK0VPE,422,"Russian, Polish, German, English",49,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
638e4dc9595c764c32e5d4a2,5f61d8946a529c04bdffd02d,APPROVED,2022-12-05T20:00:09.199000Z,2022-12-05T20:05:59.245000Z,2022-12-05T20:21:04.377000,2022-12-05T20:05:59.705762Z,351,C1GK0VPE,76,"English, German, Polish, Ukrainian, Spanish, Russian",19,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
638e4dca10201460ccf462ab,5ce94777de266200151ea319,APPROVED,2022-12-05T20:00:14.680000Z,2022-12-05T20:15:31.028000Z,2022-12-05T20:20:59.714000,2022-12-05T20:15:31.391398Z,917,C1GK0VPE,996,English,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
638e4dca773d0bce3f121c0b,616b06e97addc4a9a638909e,APPROVED,2022-12-05T20:00:22.841000Z,2022-12-05T20:06:49.541000Z,2022-12-05T20:21:04.490000,2022-12-05T20:06:49.957162Z,387,C1GK0VPE,186,"Spanish, English",51,Male,Other,Mexico,Mexico,Mexico,Spanish,No,Part-Time
638e4dcb31f2d0bed527ac08,5ff588505e24a7000bfe423f,APPROVED,2022-12-05T20:00:15.537000Z,2022-12-05T20:12:22.836000Z,2022-12-05T20:21:04.614000,2022-12-05T20:12:23.211834Z,728,C1GK0VPE,8,"English, Hungarian",20,Male,White,Hungary,Hungary,Hungary,Hungarian,Yes,DATA_EXPIRED
638e4dcb3ffd199e790a7f63,6022b7a6e8183d04bb67b6e6,APPROVED,2022-12-05T20:00:16.556000Z,2022-12-05T20:23:28.801000Z,2022-12-05T20:40:08.413000,2022-12-05T20:23:29.398983Z,1393,C1GK0VPE,207,"English, Malay",21,Male,Asian,Malaysia,United Kingdom,Malaysia,Malay,Yes,Unemployed (and job seeking)
638e4dcb84bd6211310f365e,5977986837d15f00016f1d08,APPROVED,2022-12-05T20:00:11.434000Z,2022-12-05T20:07:09.244000Z,2022-12-05T20:20:59.819000,2022-12-05T20:07:09.589703Z,418,C1GK0VPE,998,English,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
638e4dcbbc39268ba979ef08,5a8b49d917ef35000170b814,APPROVED,2022-12-05T20:00:14.261000Z,2022-12-05T20:10:16.066000Z,2022-12-05T20:20:59.928000,2022-12-05T20:10:16.421553Z,602,C1GK0VPE,427,"English, Portuguese",47,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
638e4dcc2e360ac33b23921b,60c24f047bff3db97534dbde,APPROVED,2022-12-05T20:00:12.652000Z,2022-12-05T20:22:13.557000Z,2022-12-05T20:40:08.506000,2022-12-05T20:22:14.088991Z,1321,C1GK0VPE,54,"English, French, Portuguese",23,Male,White,France,Portugal,Portugal,Portuguese,Yes,Due to start a new job within the next month
638e4dcc734e69cbd2742bdd,5f156730fcffd05f688f345f,APPROVED,2022-12-05T20:00:12.303000Z,2022-12-05T20:10:19.954000Z,2022-12-05T20:21:00.034000,2022-12-05T20:10:20.353965Z,608,C1GK0VPE,134,"English, Polish",21,Female,White,Poland,Poland,Poland,Polish,Yes,Part-Time
